,kalimat,kalimat_token
399,minta update mulu semenjak tampilan baru makin susah diakses dan jauh lebih ribet fiturnya,"['minta', 'update', 'mulu', 'semenjak', 'tampilan', 'baru', 'makin', 'susah', 'diakses', 'dan', 'jauh', 'lebih', 'ribet', 'fiturnya']"
97,mau naik kereta api bookingnya makin mudah aplikase lancar,"['mau', 'naik', 'kereta', 'api', 'bookingnya', 'makin', 'mudah', 'aplikase', 'lancar']"
371,system basi lemot engginer app basi transfer tiket keburu kiamat otp email dah bener muncul eror java terus,"['system', 'basi', 'lemot', 'engginer', 'app', 'basi', 'transfer', 'tiket', 'keburu', 'kiamat', 'otp', 'email', 'dah', 'bener', 'muncul', 'eror', 'java', 'terus']"
324,setelah upgrade terbaru sangat memuaskan program ny berubah dan menjadi lebihh memuaskan lebih mudah aplikasi yg terbaru daripada yg sblum nya,"['setelah', 'upgrade', 'terbaru', 'sangat', 'memuaskan', 'program', 'ny', 'berubah', 'dan', 'menjadi', 'lebihh', 'memuaskan', 'lebih', 'mudah', 'aplikasi', 'yg', 'terbaru', 'daripada', 'yg', 'sblum', 'nya']"
279,aplikasi bagus banget setelah di update sudah tidak ada bug dan lancar banget,"['aplikasi', 'bagus', 'banget', 'setelah', 'di', 'update', 'sudah', 'tidak', 'ada', 'bug', 'dan', 'lancar', 'banget']"
293,mau naik kereta api bookingnya makin mudah aplikase lancar,"['mau', 'naik', 'kereta', 'api', 'bookingnya', 'makin', 'mudah', 'aplikase', 'lancar']"
506,update terbaru malah jadi parah tambah lemot dan tambah ribet,"['update', 'terbaru', 'malah', 'jadi', 'parah', 'tambah', 'lemot', 'dan', 'tambah', 'ribet']"
122,banyak fitur dan pilihannya tapi gabusa sama saja kalo tidak bisa terakses lebih running sama versi yang lama nya merugikan konsumen apabila ada sesuatu mendesak dan butuh reshcedulle tiket tetapi gabisa sudah coba telpon dan tanya ke service center juga ga ada solusi sudah saya coba manual unistall kemudian download install lagi sama saja gabisa harus jadi perhatian dong ini,"['banyak', 'fitur', 'dan', 'pilihannya', 'tapi', 'gabusa', 'sama', 'saja', 'kalo', 'tidak', 'bisa', 'terakses', 'lebih', 'running', 'sama', 'versi', 'yang', 'lama', 'nya', 'merugikan', 'konsumen', 'apabila', 'ada', 'sesuatu', 'mendesak', 'dan', 'butuh', 'reshcedulle', 'tiket', 'tetapi', 'gabisa', 'sudah', 'coba', 'telpon', 'dan', 'tanya', 'ke', 'service', 'center', 'juga', 'ga', 'ada', 'solusi', 'sudah', 'saya', 'coba', 'manual', 'unistall', 'kemudian', 'download', 'install', 'lagi', 'sama', 'saja', 'gabisa', 'harus', 'jadi', 'perhatian', 'dong', 'ini']"
183,sangat membantu sekali,"['sangat', 'membantu', 'sekali']"
202,update terbaru tampilan terbaru bukanya memperbaiki malah mempersulit tiket udah habis ngapain masih pada nongol lbh suka tampilan yg lama simpel dan tidak beribet,"['update', 'terbaru', 'tampilan', 'terbaru', 'bukanya', 'memperbaiki', 'malah', 'mempersulit', 'tiket', 'udah', 'habis', 'ngapain', 'masih', 'pada', 'nongol', 'lbh', 'suka', 'tampilan', 'yg', 'lama', 'simpel', 'dan', 'tidak', 'beribet']"
323,tampilan yg semakin memudahkan,"['tampilan', 'yg', 'semakin', 'memudahkan']"
246,darisegi perfroma lbh baik dari versi seblmunya suka bgt sama tampilan barunya,"['darisegi', 'perfroma', 'lbh', 'baik', 'dari', 'versi', 'seblmunya', 'suka', 'bgt', 'sama', 'tampilan', 'barunya']"
443,fitur kai pay ada scan qr tapi tidak berfungsi apa apa tidak bisa untuk pembayaran scan qr saya yang salah atau aplikasinya yang salah ya padahal ads saldo lumayan disitu sisa dari pembelian tiket,"['fitur', 'kai', 'pay', 'ada', 'scan', 'qr', 'tapi', 'tidak', 'berfungsi', 'apa', 'apa', 'tidak', 'bisa', 'untuk', 'pembayaran', 'scan', 'qr', 'saya', 'yang', 'salah', 'atau', 'aplikasinya', 'yang', 'salah', 'ya', 'padahal', 'ads', 'saldo', 'lumayan', 'disitu', 'sisa', 'dari', 'pembelian', 'tiket']"
431,mudah buat cari dan pesen tiket kemarin udah transaksi qris sukses tiket buat besok pp sangat memudahkan ga perlu bingung lagi,"['mudah', 'buat', 'cari', 'dan', 'pesen', 'tiket', 'kemarin', 'udah', 'transaksi', 'qris', 'sukses', 'tiket', 'buat', 'besok', 'pp', 'sangat', 'memudahkan', 'ga', 'perlu', 'bingung', 'lagi']"
582,lebih mudah untuk pemesanan tiket,"['lebih', 'mudah', 'untuk', 'pemesanan', 'tiket']"
614,izin menyampaikan kendala saat saya melakukan pendaftaran member tepat nya setelah mendapatkan kode saya menekan tombol lanjutkan tapi malah gak bisa saya pikir masalah sinyal tapi tetap gak bisa alhasil saya susah buat beli tiket dikarenakan harua daftar member terlebih dahulu,"['izin', 'menyampaikan', 'kendala', 'saat', 'saya', 'melakukan', 'pendaftaran', 'member', 'tepat', 'nya', 'setelah', 'mendapatkan', 'kode', 'saya', 'menekan', 'tombol', 'lanjutkan', 'tapi', 'malah', 'gak', 'bisa', 'saya', 'pikir', 'masalah', 'sinyal', 'tapi', 'tetap', 'gak', 'bisa', 'alhasil', 'saya', 'susah', 'buat', 'beli', 'tiket', 'dikarenakan', 'harua', 'daftar', 'member', 'terlebih', 'dahulu']"
543,lumayan membantu membeli tiket kereta api tanpa admin huhu lancar jg tdk ada kendala saat melakukan pemesanan update membernya kok susah min oadahal datanya sudah sesuai bagus yg sebelumnya padahaka sblmnya udah banyak banget pesen tiketnya,"['lumayan', 'membantu', 'membeli', 'tiket', 'kereta', 'api', 'tanpa', 'admin', 'huhu', 'lancar', 'jg', 'tdk', 'ada', 'kendala', 'saat', 'melakukan', 'pemesanan', 'update', 'membernya', 'kok', 'susah', 'min', 'oadahal', 'datanya', 'sudah', 'sesuai', 'bagus', 'yg', 'sebelumnya', 'padahaka', 'sblmnya', 'udah', 'banyak', 'banget', 'pesen', 'tiketnya']"
597,cari tiket nya jadi sedikit menyusahkan harus drop down dulu kurang jelas tiket mana yg available lebih jelas tampilan di versi sblm nya dan jadi tidak bisa sorting tiket yg available menurut harga dsb yg tersorting hanya judul besar tiket saran nya mungkin dikembalikan saja tampilan tiket nya seperti versi sebelumnya menurut saya itu sudah sangat jelas,"['cari', 'tiket', 'nya', 'jadi', 'sedikit', 'menyusahkan', 'harus', 'drop', 'down', 'dulu', 'kurang', 'jelas', 'tiket', 'mana', 'yg', 'available', 'lebih', 'jelas', 'tampilan', 'di', 'versi', 'sblm', 'nya', 'dan', 'jadi', 'tidak', 'bisa', 'sorting', 'tiket', 'yg', 'available', 'menurut', 'harga', 'dsb', 'yg', 'tersorting', 'hanya', 'judul', 'besar', 'tiket', 'saran', 'nya', 'mungkin', 'dikembalikan', 'saja', 'tampilan', 'tiket', 'nya', 'seperti', 'versi', 'sebelumnya', 'menurut', 'saya', 'itu', 'sudah', 'sangat', 'jelas']"
125,aplikasinya mempermudah dan bagus,"['aplikasinya', 'mempermudah', 'dan', 'bagus']"
402,update nya bagus tapi lebih bagus lagi kalau ada tema warna gelap,"['update', 'nya', 'bagus', 'tapi', 'lebih', 'bagus', 'lagi', 'kalau', 'ada', 'tema', 'warna', 'gelap']"
452,aplikasi terupdate otomatis tampilannya skrg tambah ribet dan bikin bingung lebih simpel tampilan yg lama seharusnya klo memang ada update lebih mempermudah ini malah sebaliknya,"['aplikasi', 'terupdate', 'otomatis', 'tampilannya', 'skrg', 'tambah', 'ribet', 'dan', 'bikin', 'bingung', 'lebih', 'simpel', 'tampilan', 'yg', 'lama', 'seharusnya', 'klo', 'memang', 'ada', 'update', 'lebih', 'mempermudah', 'ini', 'malah', 'sebaliknya']"
438,fiturny banyak sepaket lemotnya juga minta ampun,"['fiturny', 'banyak', 'sepaket', 'lemotnya', 'juga', 'minta', 'ampun']"
223,kaai acces sya udah pesen tiket dan bayar pke qris dana memudahkan banget,"['kaai', 'acces', 'sya', 'udah', 'pesen', 'tiket', 'dan', 'bayar', 'pke', 'qris', 'dana', 'memudahkan', 'banget']"
342,update baru bukan tambah baik malah tambah lemot mending pakai yg sebelumnya sudah bagus kenapa kok diganti lagi malah jd semarwut jadi aplikasi unfaedah malahan saran saya kembalikan seperti aplikasi sebelumnya saja mudah nyaman dan bagus,"['update', 'baru', 'bukan', 'tambah', 'baik', 'malah', 'tambah', 'lemot', 'mending', 'pakai', 'yg', 'sebelumnya', 'sudah', 'bagus', 'kenapa', 'kok', 'diganti', 'lagi', 'malah', 'jd', 'semarwut', 'jadi', 'aplikasi', 'unfaedah', 'malahan', 'saran', 'saya', 'kembalikan', 'seperti', 'aplikasi', 'sebelumnya', 'saja', 'mudah', 'nyaman', 'dan', 'bagus']"
53,beberapa hari terakhir jadi lambat banget proses pembayaran sama cek tiketnya bisa sampai makan waktu sampe menit cuman utk beli tiket sama menit cmn buat buka tiket untung saya masih ke kejar keretanya,"['beberapa', 'hari', 'terakhir', 'jadi', 'lambat', 'banget', 'proses', 'pembayaran', 'sama', 'cek', 'tiketnya', 'bisa', 'sampai', 'makan', 'waktu', 'sampe', 'menit', 'cuman', 'utk', 'beli', 'tiket', 'sama', 'menit', 'cmn', 'buat', 'buka', 'tiket', 'untung', 'saya', 'masih', 'ke', 'kejar', 'keretanya']"
219,waktu may bayar sudah tidak loading terus lebih baik dari seblum ny performa nya meningkat,"['waktu', 'may', 'bayar', 'sudah', 'tidak', 'loading', 'terus', 'lebih', 'baik', 'dari', 'seblum', 'ny', 'performa', 'nya', 'meningkat']"
129,mohon maaf setelah update akses menjadi lebih lambat tidak seperti pada aplikasi sebelumnya saat memilih kursi timeout menunggu lama sekali menghabiskan banyak waktu,"['mohon', 'maaf', 'setelah', 'update', 'akses', 'menjadi', 'lebih', 'lambat', 'tidak', 'seperti', 'pada', 'aplikasi', 'sebelumnya', 'saat', 'memilih', 'kursi', 'timeout', 'menunggu', 'lama', 'sekali', 'menghabiskan', 'banyak', 'waktu']"
557,tampilan yg sekarang bagus dan mudah sangat nyaman,"['tampilan', 'yg', 'sekarang', 'bagus', 'dan', 'mudah', 'sangat', 'nyaman']"
526,udah maakin lancar ga lemot lagi tapi tampilan masih enak dulu tampilan sekarang kayak pelangi perpaduan warna kurang cocok,"['udah', 'maakin', 'lancar', 'ga', 'lemot', 'lagi', 'tapi', 'tampilan', 'masih', 'enak', 'dulu', 'tampilan', 'sekarang', 'kayak', 'pelangi', 'perpaduan', 'warna', 'kurang', 'cocok']"
584,setelah di update ke fitur baru jadi lemot bgt,"['setelah', 'di', 'update', 'ke', 'fitur', 'baru', 'jadi', 'lemot', 'bgt']"
559,mantap min sudah bisa beli tiket commuter lewat kai acces makin mempermudah pengguna yeay terimakasih,"['mantap', 'min', 'sudah', 'bisa', 'beli', 'tiket', 'commuter', 'lewat', 'kai', 'acces', 'makin', 'mempermudah', 'pengguna', 'yeay', 'terimakasih']"
420,sudah byk plusnya daripada yang lama metode pembayaran jg banyk beli tiket jadi sangat mudah bgt lacar jg,"['sudah', 'byk', 'plusnya', 'daripada', 'yang', 'lama', 'metode', 'pembayaran', 'jg', 'banyk', 'beli', 'tiket', 'jadi', 'sangat', 'mudah', 'bgt', 'lacar', 'jg']"
100,baru kali ini kecewa update yang terbaru bukannya semakin bagus malah semakin lambat mau login harus nunggu lama mau pesan tiket jadi susah mohon untuk segera ada solusinya,"['baru', 'kali', 'ini', 'kecewa', 'update', 'yang', 'terbaru', 'bukannya', 'semakin', 'bagus', 'malah', 'semakin', 'lambat', 'mau', 'login', 'harus', 'nunggu', 'lama', 'mau', 'pesan', 'tiket', 'jadi', 'susah', 'mohon', 'untuk', 'segera', 'ada', 'solusinya']"
563,versi baru memang lebih menarik dengan tanpilan dan fitur baru saya pesen tiket goshow langsung dapet ga ada lagi tuh macet lemot semua lancar aja kalo saya suka dg pembayaran qrisnya lebih simepl,"['versi', 'baru', 'memang', 'lebih', 'menarik', 'dengan', 'tanpilan', 'dan', 'fitur', 'baru', 'saya', 'pesen', 'tiket', 'goshow', 'langsung', 'dapet', 'ga', 'ada', 'lagi', 'tuh', 'macet', 'lemot', 'semua', 'lancar', 'aja', 'kalo', 'saya', 'suka', 'dg', 'pembayaran', 'qrisnya', 'lebih', 'simepl']"
386,updateny bagus tpi susah skrng dftr kaipayny udah gitu byar pake kai juga susah,"['updateny', 'bagus', 'tpi', 'susah', 'skrng', 'dftr', 'kaipayny', 'udah', 'gitu', 'byar', 'pake', 'kai', 'juga', 'susah']"
596,aplikasi terupdate otomatis tampilannya skrg tambah ribet dan bikin bingung lebih simpel tampilan yg lama seharusnya klo memang ada update lebih mempermudah ini malah sebaliknya,"['aplikasi', 'terupdate', 'otomatis', 'tampilannya', 'skrg', 'tambah', 'ribet', 'dan', 'bikin', 'bingung', 'lebih', 'simpel', 'tampilan', 'yg', 'lama', 'seharusnya', 'klo', 'memang', 'ada', 'update', 'lebih', 'mempermudah', 'ini', 'malah', 'sebaliknya']"
294,udah gk lemot lagi mau mesen tiket lokal tiket antarkota semua pake online tapi apk nya lancar parah gk lemot jadi makin memudahkan juga setelah diperbarui huhuhhu suka,"['udah', 'gk', 'lemot', 'lagi', 'mau', 'mesen', 'tiket', 'lokal', 'tiket', 'antarkota', 'semua', 'pake', 'online', 'tapi', 'apk', 'nya', 'lancar', 'parah', 'gk', 'lemot', 'jadi', 'makin', 'memudahkan', 'juga', 'setelah', 'diperbarui', 'huhuhhu', 'suka']"
267,bikin aplikasi kok sampai bisa di akses eror sampai hampir bisa dapat tiket di aplikasi gara eror akhirnya ya manual di stasiun,"['bikin', 'aplikasi', 'kok', 'sampai', 'bisa', 'di', 'akses', 'eror', 'sampai', 'hampir', 'bisa', 'dapat', 'tiket', 'di', 'aplikasi', 'gara', 'eror', 'akhirnya', 'ya', 'manual', 'di', 'stasiun']"
490,alhamdulillah jd lebih mudah lancar dulu susah banget kl mau hapus email akun krn sdh tdk aktif skrg kl mau ganti nomer caranya udh gampang bgt sukaaa,"['alhamdulillah', 'jd', 'lebih', 'mudah', 'lancar', 'dulu', 'susah', 'banget', 'kl', 'mau', 'hapus', 'email', 'akun', 'krn', 'sdh', 'tdk', 'aktif', 'skrg', 'kl', 'mau', 'ganti', 'nomer', 'caranya', 'udh', 'gampang', 'bgt', 'sukaaa']"
467,setelah aplikasi diupdate semakin lancar bgt sangat memudahkan,"['setelah', 'aplikasi', 'diupdate', 'semakin', 'lancar', 'bgt', 'sangat', 'memudahkan']"
112,pake aplikasi dulu setiap mau pesan tiket sering gagal tapi diaplikasi sekarang selalu berhasil dna lebih cepet juga tidak lemot,"['pake', 'aplikasi', 'dulu', 'setiap', 'mau', 'pesan', 'tiket', 'sering', 'gagal', 'tapi', 'diaplikasi', 'sekarang', 'selalu', 'berhasil', 'dna', 'lebih', 'cepet', 'juga', 'tidak', 'lemot']"
179,sudah byk plusnya daripada yang lama metode pembayaran jg banyk beli tiket jadi sangat mudah bgt lacar jg,"['sudah', 'byk', 'plusnya', 'daripada', 'yang', 'lama', 'metode', 'pembayaran', 'jg', 'banyk', 'beli', 'tiket', 'jadi', 'sangat', 'mudah', 'bgt', 'lacar', 'jg']"
446,apk versi lama suka lama kalo udah masuk ke pembayaran tapi versi baru ini jadi lebih lancr dan mduah buat cari pesen tiektnya,"['apk', 'versi', 'lama', 'suka', 'lama', 'kalo', 'udah', 'masuk', 'ke', 'pembayaran', 'tapi', 'versi', 'baru', 'ini', 'jadi', 'lebih', 'lancr', 'dan', 'mduah', 'buat', 'cari', 'pesen', 'tiektnya']"
523,metode pembayaran sangat terbatas tidak ada fitur ganti nomor padahal nomor sudah tidak aktif tidak ada tombol pembayaran jika tidak sengaja keluar dr aplikasi,"['metode', 'pembayaran', 'sangat', 'terbatas', 'tidak', 'ada', 'fitur', 'ganti', 'nomor', 'padahal', 'nomor', 'sudah', 'tidak', 'aktif', 'tidak', 'ada', 'tombol', 'pembayaran', 'jika', 'tidak', 'sengaja', 'keluar', 'dr', 'aplikasi']"
477,apk nya sekarang sudah tidak sering crash jadi waktu mau memesan tiket selalu lancar tidak kehabisan waktu pembayarannya juga mudah dg menggunaakn qris,"['apk', 'nya', 'sekarang', 'sudah', 'tidak', 'sering', 'crash', 'jadi', 'waktu', 'mau', 'memesan', 'tiket', 'selalu', 'lancar', 'tidak', 'kehabisan', 'waktu', 'pembayarannya', 'juga', 'mudah', 'dg', 'menggunaakn', 'qris']"
373,setelah update tambah lemot pak,"['setelah', 'update', 'tambah', 'lemot', 'pak']"
314,thanks tampilan baru lebih intuitif,"['thanks', 'tampilan', 'baru', 'lebih', 'intuitif']"
151,membantu sekali manteb pokoknya,"['membantu', 'sekali', 'manteb', 'pokoknya']"
171,updetan versi terbaru bner makin bagus deh dah galemot banget sanagat memudhakan daripada versi lama,"['updetan', 'versi', 'terbaru', 'bner', 'makin', 'bagus', 'deh', 'dah', 'galemot', 'banget', 'sanagat', 'memudhakan', 'daripada', 'versi', 'lama']"
233,di perbaharui malah susah di buka nyusahin,"['di', 'perbaharui', 'malah', 'susah', 'di', 'buka', 'nyusahin']"
306,lebih suka tampilan app yg dulu,"['lebih', 'suka', 'tampilan', 'app', 'yg', 'dulu']"
453,kai access yang udah di update errornya udah ngga erorr udah normal semua mulai pesen tiket pembayaran dll nya,"['kai', 'access', 'yang', 'udah', 'di', 'update', 'errornya', 'udah', 'ngga', 'erorr', 'udah', 'normal', 'semua', 'mulai', 'pesen', 'tiket', 'pembayaran', 'dll', 'nya']"
164,fitur reduksi harga dihilangkan aplikasi juga sangat lemot ciri khas bumn bgt,"['fitur', 'reduksi', 'harga', 'dihilangkan', 'aplikasi', 'juga', 'sangat', 'lemot', 'ciri', 'khas', 'bumn', 'bgt']"
317,saya senang dengan pembaruan aplikasi ini karena di aplikasi kai accesa saat ini saya bisa melakukan update no hp karena di aplikasi sebelumnya tidak bisa dan sering gagal di tambah fitur terbaru nya yg sangat membantu pengguna nya buat performanya juga makin canggih dan makin cepet,"['saya', 'senang', 'dengan', 'pembaruan', 'aplikasi', 'ini', 'karena', 'di', 'aplikasi', 'kai', 'accesa', 'saat', 'ini', 'saya', 'bisa', 'melakukan', 'update', 'no', 'hp', 'karena', 'di', 'aplikasi', 'sebelumnya', 'tidak', 'bisa', 'dan', 'sering', 'gagal', 'di', 'tambah', 'fitur', 'terbaru', 'nya', 'yg', 'sangat', 'membantu', 'pengguna', 'nya', 'buat', 'performanya', 'juga', 'makin', 'canggih', 'dan', 'makin', 'cepet']"
136,update nya bagus tapi lebih bagus lagi kalau ada tema warna gelap,"['update', 'nya', 'bagus', 'tapi', 'lebih', 'bagus', 'lagi', 'kalau', 'ada', 'tema', 'warna', 'gelap']"
410,update otomatis biasa nya tiket kereta yang sudah habis ga ditampilin ini yang sudah habis ditampilin kirain masih tersedia,"['update', 'otomatis', 'biasa', 'nya', 'tiket', 'kereta', 'yang', 'sudah', 'habis', 'ga', 'ditampilin', 'ini', 'yang', 'sudah', 'habis', 'ditampilin', 'kirain', 'masih', 'tersedia']"
197,mudah lancar pembayarannya yg tdk punya atm bisa melalui indomart alfamart mantap,"['mudah', 'lancar', 'pembayarannya', 'yg', 'tdk', 'punya', 'atm', 'bisa', 'melalui', 'indomart', 'alfamart', 'mantap']"
579,ternyata tidak sepenuhnya memudahkan proses boarding tetap diminta ktp untuk pengecekan apa gunanya kita mengisi data pribadi saat buat akun kalo hanya bikin ribet cek ktp aplikasi tidak berguna tambahan tampilan juga bikin ribet kalo mau pilih kereta beda dengan aplikasi sebelumnya jadi menyesal upgrade ke access kai,"['ternyata', 'tidak', 'sepenuhnya', 'memudahkan', 'proses', 'boarding', 'tetap', 'diminta', 'ktp', 'untuk', 'pengecekan', 'apa', 'gunanya', 'kita', 'mengisi', 'data', 'pribadi', 'saat', 'buat', 'akun', 'kalo', 'hanya', 'bikin', 'ribet', 'cek', 'ktp', 'aplikasi', 'tidak', 'berguna', 'tambahan', 'tampilan', 'juga', 'bikin', 'ribet', 'kalo', 'mau', 'pilih', 'kereta', 'beda', 'dengan', 'aplikasi', 'sebelumnya', 'jadi', 'menyesal', 'upgrade', 'ke', 'access', 'kai']"
258,izin menyampaikan kendala saat saya melakukan pendaftaran member tepat nya setelah mendapatkan kode saya menekan tombol lanjutkan tapi malah gak bisa saya pikir masalah sinyal tapi tetap gak bisa alhasil saya susah buat beli tiket dikarenakan harua daftar member terlebih dahulu,"['izin', 'menyampaikan', 'kendala', 'saat', 'saya', 'melakukan', 'pendaftaran', 'member', 'tepat', 'nya', 'setelah', 'mendapatkan', 'kode', 'saya', 'menekan', 'tombol', 'lanjutkan', 'tapi', 'malah', 'gak', 'bisa', 'saya', 'pikir', 'masalah', 'sinyal', 'tapi', 'tetap', 'gak', 'bisa', 'alhasil', 'saya', 'susah', 'buat', 'beli', 'tiket', 'dikarenakan', 'harua', 'daftar', 'member', 'terlebih', 'dahulu']"
232,poin penting review kai access access by kai dari semua yg paling mencolok adalah fitur pemesanan opsi railfood dan layanan lainnya seharusnya tidak perlu masuk biarkan itu dipesan sendiri karena menurut saya jadi tidak efisien saat masa hari raya yang trafic pemesanan tiket padat apalagi jika dikejar waktu kemudian pemilihan kursi tampilan denah kursi terlalu besar sehingga harus scroll lama dan tidak ramah penggunaan begitu kiga dengan opsi gerbong yang ada dibawah seperti itu,"['poin', 'penting', 'review', 'kai', 'access', 'access', 'by', 'kai', 'dari', 'semua', 'yg', 'paling', 'mencolok', 'adalah', 'fitur', 'pemesanan', 'opsi', 'railfood', 'dan', 'layanan', 'lainnya', 'seharusnya', 'tidak', 'perlu', 'masuk', 'biarkan', 'itu', 'dipesan', 'sendiri', 'karena', 'menurut', 'saya', 'jadi', 'tidak', 'efisien', 'saat', 'masa', 'hari', 'raya', 'yang', 'trafic', 'pemesanan', 'tiket', 'padat', 'apalagi', 'jika', 'dikejar', 'waktu', 'kemudian', 'pemilihan', 'kursi', 'tampilan', 'denah', 'kursi', 'terlalu', 'besar', 'sehingga', 'harus', 'scroll', 'lama', 'dan', 'tidak', 'ramah', 'penggunaan', 'begitu', 'kiga', 'dengan', 'opsi', 'gerbong', 'yang', 'ada', 'dibawah', 'seperti', 'itu']"
115,baru kali ini kecewa update yang terbaru bukannya semakin bagus malah semakin lambat mau login harus nunggu lama mau pesan tiket jadi susah mohon untuk segera ada solusinya,"['baru', 'kali', 'ini', 'kecewa', 'update', 'yang', 'terbaru', 'bukannya', 'semakin', 'bagus', 'malah', 'semakin', 'lambat', 'mau', 'login', 'harus', 'nunggu', 'lama', 'mau', 'pesan', 'tiket', 'jadi', 'susah', 'mohon', 'untuk', 'segera', 'ada', 'solusinya']"
120,sangat bermanfaat mudah sekali untuk memesan tiket kereta dibanding pake apk tiket online yang lain,"['sangat', 'bermanfaat', 'mudah', 'sekali', 'untuk', 'memesan', 'tiket', 'kereta', 'dibanding', 'pake', 'apk', 'tiket', 'online', 'yang', 'lain']"
592,aplikasi lebih ringan dan mudah untuk digunakan juga penambahan fiturnya lengkap,"['aplikasi', 'lebih', 'ringan', 'dan', 'mudah', 'untuk', 'digunakan', 'juga', 'penambahan', 'fiturnya', 'lengkap']"
503,keren si ini nyaman aplikasinya serig pesen tiket lewat pake aplikasi kai acces,"['keren', 'si', 'ini', 'nyaman', 'aplikasinya', 'serig', 'pesen', 'tiket', 'lewat', 'pake', 'aplikasi', 'kai', 'acces']"
376,dih gemes banget sama aplikasi kai yang sekarang kenapa sih pake di rubah segala enak yang dulu sekarang lemot pollll fiturnya juga gak jelas jelas an yang dulu please deh kembalikan aplikasi kai yang dulu aja,"['dih', 'gemes', 'banget', 'sama', 'aplikasi', 'kai', 'yang', 'sekarang', 'kenapa', 'sih', 'pake', 'di', 'rubah', 'segala', 'enak', 'yang', 'dulu', 'sekarang', 'lemot', 'pollll', 'fiturnya', 'juga', 'gak', 'jelas', 'jelas', 'an', 'yang', 'dulu', 'please', 'deh', 'kembalikan', 'aplikasi', 'kai', 'yang', 'dulu', 'aja']"
384,iya sih makin lancar tapi aplikasi yang baru tidak efektif dalam pemilihan kursi tampilan kursi mending di aplikasi yang lama lebih efektif dan efisien,"['iya', 'sih', 'makin', 'lancar', 'tapi', 'aplikasi', 'yang', 'baru', 'tidak', 'efektif', 'dalam', 'pemilihan', 'kursi', 'tampilan', 'kursi', 'mending', 'di', 'aplikasi', 'yang', 'lama', 'lebih', 'efektif', 'dan', 'efisien']"
224,mudah buat cari dan pesen tiket kemarin udah transaksi qris sukses tiket buat besok pp sangat memudahkan ga perlu bingung lagi,"['mudah', 'buat', 'cari', 'dan', 'pesen', 'tiket', 'kemarin', 'udah', 'transaksi', 'qris', 'sukses', 'tiket', 'buat', 'besok', 'pp', 'sangat', 'memudahkan', 'ga', 'perlu', 'bingung', 'lagi']"
583,tampilan baru memang terlihat fresh tapi ya ampun gak selama ini juga loadingnya dong,"['tampilan', 'baru', 'memang', 'terlihat', 'fresh', 'tapi', 'ya', 'ampun', 'gak', 'selama', 'ini', 'juga', 'loadingnya', 'dong']"
486,kaai acces sya udah pesen tiket dan bayar pke qris dana memudahkan banget,"['kaai', 'acces', 'sya', 'udah', 'pesen', 'tiket', 'dan', 'bayar', 'pke', 'qris', 'dana', 'memudahkan', 'banget']"
347,selaraskan antara kebijakan dan keandalan aplikasinya jangan buat peraturan untuk calon penumpang kereta lokal harus pesan tiket lewat aplikasi tapi aplikasinya tak bisa di andalkan kecepatan pelayanan melalui aplikasi juga menjadi daya tarik calon penumpang jangan sampai membuat penumpang menjadi kurang nyaman dengan performa aplikasi yang buruk,"['selaraskan', 'antara', 'kebijakan', 'dan', 'keandalan', 'aplikasinya', 'jangan', 'buat', 'peraturan', 'untuk', 'calon', 'penumpang', 'kereta', 'lokal', 'harus', 'pesan', 'tiket', 'lewat', 'aplikasi', 'tapi', 'aplikasinya', 'tak', 'bisa', 'di', 'andalkan', 'kecepatan', 'pelayanan', 'melalui', 'aplikasi', 'juga', 'menjadi', 'daya', 'tarik', 'calon', 'penumpang', 'jangan', 'sampai', 'membuat', 'penumpang', 'menjadi', 'kurang', 'nyaman', 'dengan', 'performa', 'aplikasi', 'yang', 'buruk']"
127,sangatt lemott,"['sangatt', 'lemott']"
606,lumayan membantu membeli tiket kereta api tanpa admin huhu lancar jg tdk ada kendala saat melakukan pemesanan update membernya kok susah min oadahal datanya sudah sesuai bagus yg sebelumnya padahaka sblmnya udah banyak banget pesen tiketnya,"['lumayan', 'membantu', 'membeli', 'tiket', 'kereta', 'api', 'tanpa', 'admin', 'huhu', 'lancar', 'jg', 'tdk', 'ada', 'kendala', 'saat', 'melakukan', 'pemesanan', 'update', 'membernya', 'kok', 'susah', 'min', 'oadahal', 'datanya', 'sudah', 'sesuai', 'bagus', 'yg', 'sebelumnya', 'padahaka', 'sblmnya', 'udah', 'banyak', 'banget', 'pesen', 'tiketnya']"
445,ko tampilan nya lebih enak yang dahulu ya di update malah jadi ruwet,"['ko', 'tampilan', 'nya', 'lebih', 'enak', 'yang', 'dahulu', 'ya', 'di', 'update', 'malah', 'jadi', 'ruwet']"
285,pembayaran ga ribet pake kaipay makin mempermudah user kai buat pesen tikt sih ini fiturbarunya satset parah lagi,"['pembayaran', 'ga', 'ribet', 'pake', 'kaipay', 'makin', 'mempermudah', 'user', 'kai', 'buat', 'pesen', 'tikt', 'sih', 'ini', 'fiturbarunya', 'satset', 'parah', 'lagi']"
567,solusi pembelian tiket kereta api yang mudah,"['solusi', 'pembelian', 'tiket', 'kereta', 'api', 'yang', 'mudah']"
